,Iteration 0,Iteration 1,Iteration 2,Iteration 3,Iteration 4,Iteration 5,Iteration 6,Iteration 7,Iteration 8,Iteration 9
AlaCount,0.00024874229269415405,0.0032073777792008314,0.0026254011265637936,0.0012804156754286345,0.001337762172344857,0.0012402868967816758,0.0007393926499106084,0.002642058562533084,0.0026027762105619847,0.0005980368737360978
T1_absq,2.663776182415626e-05,0.002859155749633845,0.0025834636915587988,0.00043340343711568096,0.0008069756896382494,0.00019288031371960757,3.6771480108164444e-05,0.003121766616691237,0.0023448332786384263,6.498677123331636e-05
T1_netq,3.871518322523645e-05,0.0027256873229798964,0.00197799258617519,0.0004075079929842881,0.0006412894322879777,0.00037835334032417254,4.3768234254236434e-06,0.0016756609537450391,0.002214331535727278,0.0001473847331462822
Tend_absq,9.233834415149462e-05,0.0020501237327069147,0.0013379462928663141,0.0006223000280948713,0.000834417792121332,0.00040180123027958714,2.665873076091987e-06,0.0015582619142057007,0.0015843038008395464,0.00013080668411609854
Tend_netq,0.00014452038718005893,0.0016156719322447891,0.0009106348504087748,0.0004217417042361304,0.0008404854205327865,0.000682899992592132,2.42263380309216e-05,0.0010120110612592986,0.0014467732624341481,0.00014035984128827353
Tminus1_absq,0.0,0.000731176781164434,0.000579692122925314,0.0003481486557281395,0.00042287048277106027,0.00018947738791002828,0.0,0.0009221952736197498,0.0009377810438891445,3.156701567724388e-05
Tminus1_netq,0.0005311244127443238,0.0012500058903002812,0.0006923427577037026,0.0003582892534327683,0.0006391848274310163,0.0004610470719871175,0.00024112517453862554,0.0008304775620613372,0.0009148039169059274,0.00013445758002624225
abego_res_profile,0.0004176428054118214,0.0034220519047202798,0.0022382304911475817,0.0013538024410468562,0.0014552735300515985,0.0008966187932162251,0.00030412821005540257,0.0031142302305133336,0.0027889196660314092,0.00041298685365436644
abego_res_profile_penalty,0.0001336038538044747,0.0030729747183436476,0.00283111407299654,0.0009743867057666566,0.001688874820494005,0.0010535608283680584,6.0383948763184296e-05,0.002187217962305104,0.002980071201691491,0.0003345195052923479
avg_all_frags,0.009328332261583638,0.018116786123710666,0.015558848680553254,0.01735491420225855,0.029030636910768542,0.005611717912408855,0.005970700119048581,0.022670520613256792,0.014354433327881456,0.012418118119793223
avg_best_frag,0.003813521626529059,0.013054606494714455,0.01758899596850346,0.01687562083301622,0.015370963277950235,0.003861084035030884,0.0010358249730830426,0.013686273266546414,0.018301477573018168,0.0032974154120519487
bb,0.00013521599839147518,0.005994387050657124,0.0059385860081754525,0.0014047986823602743,0.002990142259639417,0.0006716907294084563,0.00010276364666417499,0.006106947540659013,0.006462815562913983,0.00017132767347088638
buns_bb_heavy,1.3229818506242139e-05,0.0012788658493798235,0.0009774789020696793,0.00023310961494249065,0.000596047844225127,0.0003695508432131064,4.599831085811799e-05,0.0012900236361950725,0.0011705404292964665,1.918807575120848e-05
buns_nonheavy,0.0,0.0008554647974765293,0.0004914653193509637,0.00017151324186469056,0.0004054591361751782,0.0002677334846304838,2.1106398296095305e-05,0.0005946433989071532,0.0007465149331776709,3.666815554065953e-05
buns_sc_heavy,0.0,0.00036049773475163913,0.0001114941939648401,3.6551096031974524e-05,0.00017179987467210142,0.00016521000912804974,0.0,0.00017497707402748964,0.00043441404757185264,0.0
buried_minus_exposed,0.0008409487105737524,0.011704228416021733,0.014811793463633307,0.007396698946071566,0.007629872225394894,0.0025807601617950527,0.0006788128980985115,0.01121144146308474,0.011451188813532121,0.0017342766790374357
buried_np,0.19572971081099536,0.020183287052406372,0.02508009699477052,0.03803525268520708,0.027937511285938812,0.09411508865268435,0.21207839604333398,0.023446734758774946,0.024886540620882042,0.10168407903984719
buried_np_AFILMVWY,0.06971053972305499,0.022673733201173066,0.028899397041281215,0.027650382734215637,0.038630934156878224,0.03387571531826898,0.01809566383459954,0.02834749385214839,0.028005695118340678,0.04270620430304028
buried_np_AFILMVWY_per_res,0.0021077487826943846,0.018521990869050306,0.02219093352935409,0.026952203944821652,0.01787145435738513,0.008350656811305758,0.0018971342885741674,0.01664551101343577,0.019548933252680548,0.014026691318649845
buried_np_per_res,0.0029804886823068086,0.017584749266845126,0.01294011200743792,0.017052505837550327,0.012419642141028326,0.003505849547594389,0.001843679311144707,0.01708323001534032,0.014596252587383968,0.004479740840339515
buried_over_exposed,0.00011778667695321535,0.009148205898955595,0.008352441252187256,0.004291251403983056,0.0055505385466617695,0.0008862701870457705,0.00012955989547140548,0.008147289307884784,0.00793938803096525,0.0007919541188940196
chymo_cut_sites,0.00031825848471027845,0.005866349194568185,0.005540117185341859,0.0019074441635507633,0.002301703102949655,0.001237363816594273,1.9941553720498267e-05,0.003608153670632984,0.00531876239553552,0.0004803950188987638
chymo_with_LM_cut_sites,0.0006743662404278007,0.015391868471537291,0.01172182709880843,0.009577693748392926,0.009756577398022288,0.002004629018897474,0.0004662573572631167,0.009722784600611607,0.011386458497895588,0.001866458335211432
contact_all,0.007375171961873719,0.012782334704345935,0.014888064883406615,0.01297215840933186,0.013651799058512899,0.011370656281508403,0.006619123957063899,0.015113279592729671,0.011893730391686425,0.008969496099549527
contig_not_hp_avg,0.07128706236402464,0.021528478293957393,0.023915355461898248,0.025858068079200196,0.03337353674387022,0.05507533430915829,0.025803551586652287,0.031857103991203534,0.027222444025622267,0.04778259532630993
contig_not_hp_avg_norm,0.0007892240777023624,0.020139688271280404,0.015750563800848903,0.01963848048019975,0.02237658349827986,0.008572101161082738,0.00019591236261458546,0.018473563800659912,0.020378750858083588,0.008649189782535913
contig_not_hp_internal_max,0.0001876229655137383,0.00852696639170988,0.008342754310892712,0.006731858945777599,0.009706768725437305,0.0014908749422110784,0.00026468176250754854,0.007512602933507637,0.008373257773833284,0.0010483314489488423
contig_not_hp_max,0.0003055126798604693,0.009484684413290029,0.012378684281531395,0.00707466986935745,0.007181051653261771,0.001295632182563799,0.00024158430403845756,0.009130872692673637,0.010671071314878667,0.0009399005730989732
degree,0.0015448027223200634,0.002540664898063984,0.002115669431658136,0.0015389901879591045,0.002141341639710049,0.001523732903473653,0.0007064445071500823,0.0026051798252738445,0.0025175885105842926,0.0007221339618940188
dslf_fa13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
exposed_hydrophobics,0.0028868315393527967,0.019478669786793724,0.019381182408425252,0.03334373890030635,0.026943002656572252,0.01545535368076779,0.001902772909489596,0.02609679595719977,0.025551832342934767,0.025401277328388254
exposed_np_AFILMVWY,0.03251021624630115,0.018746876209529174,0.024142144756598972,0.03177786398280051,0.027177887534657264,0.04212282803970078,0.0188466079083177,0.024762254454508276,0.024683617025354897,0.043189473464659046
exposed_polars,0.0002027948667634864,0.0036900670835765164,0.002878220764426758,0.0019311086920506038,0.0016310152903950739,0.0005304789875690255,0.00013109501910298958,0.00411344530448543,0.004299821753009329,0.0001429852483636696
exposed_total,0.0011033312310830942,0.009065386124072093,0.011066352699246341,0.007910819082915117,0.006615707390095787,0.000936296392408044,0.0006831586569063719,0.007573895685723227,0.007838836899526259,0.0009575670490666112
fa_atr,0.21479780944075502,0.02680035834467957,0.022413656036203634,0.035851537357461535,0.040394675249255295,0.10863906367935279,0.2624890131748047,0.02545417612140521,0.022433224261550123,0.11164757396550648
fa_atr_per_res,0.0005479583627105614,0.02190940680860041,0.017274698055585562,0.016034534609290205,0.017557401095034175,0.005263828219782945,0.00037810885891329573,0.01568844052624377,0.018435263549120923,0.011749452699921928
fa_dun_dev,0.0005975476082640652,0.010999831139033621,0.009978070127434896,0.00919095467774211,0.007190985814107141,0.001798295701765762,0.0005384043178615698,0.011661515647486279,0.011529483824137701,0.0006451959569658004
fa_dun_rot,0.00036803216269712906,0.002180162079501084,0.001598368058277145,0.0008351781194930766,0.0011664980835382275,0.0005656502948821527,0.00020785260242003005,0.0018182235318838361,0.0019803679006593316,0.00012820612366241666
fa_dun_semi,0.0005666228031288998,0.006485066096822691,0.005574198246571518,0.0038110517977074897,0.005315329211890797,0.0010953923742327936,0.00017299553160434353,0.007993363212814127,0.008456202396103235,0.0006303540564282293
fa_elec,0.0004486066813849008,0.004155609542749868,0.003573020487663017,0.0027699793903434083,0.002499770739768063,0.001196004051876361,0.0003842592169661761,0.0034442449429865265,0.003844962294691896,0.0012458501839865725
fa_intra_atr_xover4,0.00041236882690405904,0.00674046883226971,0.007220974022356971,0.0028854149455612333,0.0032140988815409686,0.002044394284190766,0.00016651205867493,0.006537781294564896,0.007345819522101119,0.001097825252006434
fa_intra_elec,0.0011869251079023376,0.006271468495024477,0.006519040148937621,0.0019702218071550805,0.0023734041672391197,0.0013304114711538849,0.0008615151432279047,0.005062884338068642,0.0055218200665888085,0.001100050976500206
fa_intra_rep_xover4,0.0003838868791441439,0.0035048025466296855,0.0024350178225972857,0.0009458140076066954,0.001349421655216343,0.0008516836906693596,5.3349521346127585e-05,0.0031664501619836963,0.0034434440989458285,0.0002200023875685691
fa_intra_sol_xover4,0.001167341265073504,0.0031799572016569457,0.0028460380303867916,0.0017585035359040557,0.0020537270406647545,0.0012626086313098092,0.00032828474996284587,0.0024396707369679716,0.002694885386491351,0.0003905479001348913
fa_rep,0.0005321053556685273,0.00421910542897589,0.003400177033494773,0.00131254061522042,0.001960200114603545,0.0010459973451284702,0.0002647944526392708,0.003733492465585422,0.0041495530796841745,0.0008583913277311966
fa_rep_per_res,0.0004608865541609042,0.0035308159645402537,0.002294203608739078,0.001149973472284596,0.001597765447124142,0.0011871480437555394,0.0002815666967760023,0.0020027154649271952,0.002633260524864444,0.0009712432226408082
fa_sol,0.00013552125440020947,0.0031421053189369685,0.002865373903601031,0.001179283897094218,0.0020112708215368935,0.0007473563143685579,0.00024039433406950066,0.002751044055772986,0.0027575600643336322,0.00041679797910079176
frac_helix,0.013142797382027524,0.02161540230914189,0.02103169315798507,0.035080112423044395,0.03490629660496006,0.05725058350540271,0.0297950650029413,0.020841525013764062,0.023175204323841302,0.07056541087983025
frac_loop,1.2600417910149142e-05,0.007664300869764944,0.010861341684391611,0.00554244919961172,0.005100403857331138,0.00027153357984533284,0.0,0.007622357577265024,0.007115829696665688,0.0002197312180302147
frac_sheet,0.0008629036088043629,0.02429999470206025,0.02079691126815148,0.029491807716846834,0.027452694527302847,0.03683420569027545,0.0009398521169349688,0.02748889326306924,0.012756370365339293,0.04598289893073643
fxn_exposed_is_np,0.00010483616409996126,0.012064298944449397,0.017299792072818128,0.019533530927858877,0.011610824337572276,0.0010569240961492477,0.00011053940398118987,0.013072791499143121,0.015766682684627734,0.0019564635781291373
hbond_bb_sc,0.000519096510190771,0.006733081106299153,0.005513000711843405,0.0023880272979476627,0.0026140236790560046,0.001524186723797424,0.0003060690701446609,0.005971849302096109,0.005419125803563214,0.00048784763367262833
hbond_lr_bb,0.00014065048465991342,0.0027572472389344525,0.002871715947485517,0.0012516884324828583,0.0014638797431524696,0.0007174018775580371,2.5791842151475794e-05,0.002569604665985529,0.002595052212344765,0.00018458622004580375
hbond_lr_bb_per_sheet,8.174808721051815e-05,0.007808509177964837,0.006528083142587568,0.003604589359744777,0.0025006412188655195,0.0006770940186427173,9.669678041873597e-05,0.0060706783124555895,0.005210389084711883,0.0001401454510617254
hbond_sc,0.0009604517963826167,0.003358803944396341,0.0022966026661996883,0.0013632015623791585,0.0025027707937164837,0.0009912720703381898,0.0008910785954329065,0.0029210682614987347,0.0032496655688521088,0.0004678131474055586
hbond_sr_bb,0.0008976071044023891,0.02335048853378701,0.022189843197758224,0.02363954992382527,0.024967409443486858,0.01940946447760402,0.0016315036087630953,0.016978615892993997,0.01527866833298243,0.022335028537350848
hbond_sr_bb_per_helix,0.00029105290376425926,0.008262071281888387,0.006288934532101392,0.0033608800710678557,0.0039252278009285595,0.000686755133432753,7.492307292957296e-05,0.006922608700011317,0.007502002235703432,0.000188120083166247
helix_sc,0.00021587489843651275,0.00838933143189444,0.007820298830929127,0.007757261327281055,0.008268103141235841,0.0006375168782740267,8.25450317359678e-05,0.01196066104603717,0.009363721540829649,0.00022609546792463174
holes,0.00023599012949569308,0.004371391007847016,0.0043427047374936505,0.0011358621957394549,0.001588713837516265,0.0011203745306547653,0.0003694448911538253,0.004901188508525766,0.004872699049146543,0.0002567896899878232
hphob_sc_contacts,0.000799531515785952,0.01622627162104097,0.01853724626855955,0.016705956454359277,0.016598036757943514,0.0038853916194190015,0.001068764439787902,0.018519737115477483,0.01620453379730281,0.006085042949794134
hphob_sc_degree,6.31024746181649e-05,0.006812542376665406,0.00553477385630143,0.002921343367675943,0.002450560289946588,0.000583338620143576,5.523968183507595e-05,0.005722452393254968,0.00719519036830308,0.00028154790836630627
hxl_tors,0.00012799923206352045,0.012467262152118208,0.011675463150820034,0.011054209681366186,0.01056542477203299,0.0008480195017639204,0.00019697570450797442,0.013911554814646822,0.011586982221618154,0.0009330203788684354
hydrophobicity,0.0003574675393562332,0.015457788277502868,0.013308127558826896,0.013851211972272808,0.011635355929222432,0.0013262432157362851,0.0003762650370905512,0.009984090351217554,0.013849330740927892,0.001215486249087268
largest_hphob_cluster,0.007598399805918935,0.017585801475315136,0.02122133213671806,0.030511970035061474,0.03475055613607584,0.028212217338927714,0.0018478592035027453,0.015845370192692904,0.013761629771841501,0.028484258114150528
lk_ball,0.0005408904919515484,0.0029087624439579716,0.002620779027540814,0.001160501657312777,0.00194468938270425,0.0009504298275043718,0.00042103172426898044,0.0023841324175825135,0.0034919928033208796,0.00017720968461270296
lk_ball_bridge,0.0001460910034896214,0.003520453337713391,0.003706940640116716,0.0008171803857133653,0.001357722847329665,0.0005946648454803184,0.0001115711571193204,0.0031284706245560275,0.0035535235746185128,0.00016619690799963747
lk_ball_bridge_uncpl,0.00012636106608512166,0.003204865057624667,0.0036817777322888192,0.0010413214111261926,0.0013927602836262807,0.0006908860979589384,0.00010303510130893064,0.00259650271213857,0.002528889006254322,0.00014569311202695912
lk_ball_iso,0.00046417236656855676,0.010611326345461672,0.00863772933591518,0.009352131204556672,0.007389294354981178,0.0016758145646485882,0.00044450203916369507,0.013521145202712415,0.013805513328073246,0.0006098472933169318
loop_sc,0.00018759133798625744,0.0038186006747749353,0.003683557446866578,0.0007968592544015919,0.001347822924732995,0.0006858669112846102,0.00027919607192879777,0.0038142046228951476,0.0029513162772719895,0.00026712946810172325
mismatch_probability,0.00065481056934104,0.011543061592434853,0.010187937840493294,0.009070573605846795,0.00892435902272392,0.0025400232688960844,7.487986690976716e-05,0.006070741500251776,0.011527564182334993,0.0007340895685259314
n_charged,9.271807933734232e-05,0.002839563984285791,0.0017176280240856704,0.0011959236215434083,0.0015641991369260118,0.0007581321918039961,0.00023385134616307063,0.0022339813842619737,0.002672421926277314,0.0005191945247305942
n_hphob_clusters,1.159971294806389e-05,0.00565942887343451,0.006210854491847146,0.003400366954011158,0.004486812551842011,0.00014668845885364206,0.0,0.004436863041777181,0.006639497525368739,0.00034659379565014415
n_hydrophobic,0.00025255841347060075,0.015648885809201252,0.019094199739477027,0.030330074146310882,0.022060259424211696,0.010773728670745398,0.00021290874636259596,0.01683217152896252,0.020976226340413365,0.011272430712858881
n_hydrophobic_noA,0.21632176633260503,0.016513634631614274,0.025240183831955847,0.03958019685747311,0.03412928431214975,0.09099612145159712,0.14566025578522326,0.020720127305495446,0.028444454033440016,0.0802419583278294
n_polar_core,2.681469606957321e-05,0.003664336642161139,0.004466402912002289,0.0013944734248876934,0.0008699041821033335,9.903428248590344e-05,4.290911465797145e-05,0.0035609495173658918,0.0041908812961822224,6.709292855024172e-05
n_res,0.06648409115892726,0.024507815887705803,0.021629567810900665,0.025790168147678028,0.03655092982173203,0.10029188476988901,0.14907896978733892,0.02119730409161015,0.019390008655405848,0.08509908436061009
nearest_chymo_cut_to_Cterm,0.0005343968675917483,0.0037517711304491446,0.0030691634177461413,0.0013164353680350208,0.001373779204739498,0.0015500470372037764,2.104954514468283e-06,0.004039127905302682,0.0043561045647484255,3.536350268656895e-05
nearest_chymo_cut_to_Nterm,0.00022496268803366242,0.0030621441567172743,0.002690197757188266,0.0009427079007959929,0.0011391346262430583,0.000805130433188858,0.0002812804800090309,0.0023368321002646933,0.00313186903344994,0.0001115609488981271
nearest_chymo_cut_to_term,0.0016446422744798867,0.0034029626170120216,0.0033153232936793406,0.0008848345171390725,0.0016109097283201637,0.0004774400124827864,0.001227190317520768,0.0037559396386587936,0.0028940833717055014,0.00020480556865792312
nearest_tryp_cut_to_Cterm,8.431610159728977e-05,0.004428785816503981,0.005044072574590022,0.001788424034062643,0.0017818817705603845,0.0005813010405632294,0.0001369459780638222,0.005440434374606915,0.004591117974871004,0.000226249658978623
nearest_tryp_cut_to_Nterm,0.0002506487449623517,0.005006615496066691,0.004933742257263975,0.0017833001525928436,0.0018043473105298284,0.00029514314298958343,8.498471414016054e-05,0.005083363461241275,0.005663575029011071,0.00023497688996780105
nearest_tryp_cut_to_term,0.00020106672060087095,0.005341335301383933,0.0048964034316480885,0.002205179882387546,0.0021578380351203684,0.000728749199387337,7.95239813304656e-05,0.0059520530183561375,0.005793461803150551,0.00017033344152824793
net_atr_net_sol_per_res,0.014059431520942032,0.01927974935866114,0.018397006974381597,0.023263470248956166,0.016309819909667213,0.014502589289144881,0.019904938624422875,0.018854821941548763,0.017870615738302918,0.012213805977227784
net_atr_per_res,0.0028154606015253912,0.0222663841606207,0.016506691413014266,0.018611657291315534,0.017516444363790577,0.004096911466223287,0.0008612495996007043,0.018659385879812605,0.019444140021042066,0.009502374363715857
net_sol_per_res,0.002418720009000638,0.005935612790528075,0.005703294454577651,0.004238507913770383,0.004638172229496145,0.0041296884365849985,0.0036120150325802914,0.005702998743913741,0.007468003654456764,0.0017995633250255047
netcharge,0.00014104136647552425,0.002573972196177903,0.0019889887893886635,0.001051548763947954,0.001480999629340834,0.0009972828599736805,7.689781289323133e-05,0.00204313592454929,0.0019437610112559497,0.0003665443738978636
nres_helix,0.011386312064277523,0.018352278867779324,0.024731579254707703,0.028946099302608955,0.04424296210460293,0.07303904455686708,0.03355320979953031,0.02217153548436828,0.019050958063821816,0.06033547280241314
nres_loop,0.0,0.0014954528729904009,0.0008843767779456974,0.00021888575644453032,0.0004083332656462911,0.00016430274932679288,0.0,0.0017391589372855688,0.0014762930890314546,1.9624156744940544e-05
nres_sheet,8.175364227616434e-05,0.015818469478334294,0.01827745480394635,0.02098468865780301,0.015771622204512233,0.00782591503144515,0.0,0.021191043848147056,0.020246788878335496,0.01218160325302497
omega,0.00038164171564569293,0.005476787806736307,0.009807843785261243,0.00552479277486649,0.008553216276846845,0.0016515321533195051,0.0008415460652404008,0.007286020142191787,0.007231722500073271,0.0015336626120380475
one_core_each,6.282192931864427e-05,0.0012094548234420116,0.0009244562415548895,0.0002629948086946036,0.0005936463792036129,0.0002879598977861801,1.7085604629007134e-06,0.0012617929893007044,0.0010457005761746218,2.3637913267905447e-05
p_aa_pp,0.000559071663626644,0.016855663406628446,0.016015138413213517,0.019028510492181447,0.014499084407495538,0.0023168838435848305,0.00020513225041872104,0.01264900577053216,0.014145513819873163,0.0009890188914606938
pack,8.512469597037498e-05,0.0060333389148816245,0.004558148576255037,0.0012414456719087264,0.002188133661099591,0.0006893276002612204,8.925898837251466e-05,0.005798297023057333,0.0043068372879160035,0.00016147752935366763
percent_core_SASA,3.8954049467243825e-05,0.005685660341012498,0.006811771610537732,0.0034073415830834647,0.0022356019536768686,0.00024275823997212798,5.2501690929977454e-05,0.0052347289272620225,0.004291448376931697,6.044627395401983e-05
percent_core_SCN,0.0001163582135839083,0.0030348953924749593,0.004027709450597762,0.0009175144345033388,0.0010639762291804508,0.0002749722837482862,2.9482495390584436e-05,0.002615315347243977,0.002581675122647299,4.820846701834198e-05
pro_close,0.00027653603887422824,0.009796181184823618,0.00852993303910394,0.005188280633057022,0.005205595841260512,0.000700588428034359,5.763861204958086e-05,0.009836605177276364,0.009007311248184277,0.00046801993953653204
rama_prepro,0.0007755713275630072,0.012172539893084755,0.008923987367685585,0.0053270943427814205,0.007314381464557541,0.0019210961955553024,0.0009686783996270069,0.00760509666734354,0.010621345256338595,0.0005221682724184998
ref,0.00030696788878140617,0.008516705021240864,0.008508545003194607,0.004658619236009717,0.005653443142186128,0.0008323780502407434,3.9891773533597244e-05,0.006866474644948646,0.006796521822866579,0.00018505176845630324
res_count_core_SASA,2.630560851711028e-05,0.0013258726647797836,0.0006997385647916781,0.0001400379352317759,0.0004386854760880537,0.00015331630842834696,2.4420291448550223e-05,0.0008818002436438295,0.0009869729557290422,2.0094951532482227e-05
res_count_core_SCN,7.20786572303419e-05,0.0033117294601241755,0.0028167566268169158,0.0008696291968459008,0.0011908464796508437,0.0002339585883738002,3.314067618872324e-06,0.002747617298741408,0.003953289695661116,1.3687587401702126e-05
score_per_res,0.00223564251555662,0.02031073131810798,0.018076249048184948,0.030936794077545085,0.0276465639987456,0.01797149980472503,0.0017897432648108264,0.022309352013978833,0.024386268165505442,0.029000029006316288
ss_contributes_core,3.6059097844324078e-06,0.005220668635133453,0.0045807790131193234,0.001425422451195163,0.0012593446592732997,0.00023482230016353239,2.022744820383484e-05,0.004413296924584043,0.003997400847468775,5.233002727062566e-06
ss_sc,0.0002525526638235666,0.01046571805182329,0.010300234636602382,0.005373744253607693,0.0056197990243475665,0.0007694353789806888,0.00025297779392261844,0.010280275896715596,0.008409214119297907,0.00034642187916513286
sum_best_frags,0.001499475702192075,0.01089216574486677,0.01416435780566817,0.008429246950666495,0.011279806189304442,0.0020742641138127792,0.0006281643489227961,0.015915754721969533,0.013144018816326944,0.0030091864268109187
total_score,0.018730675088145694,0.02352401251865684,0.02325000776231027,0.044755638090676356,0.032916229237381724,0.06192640547281688,0.034349495688514343,0.026067804508539603,0.023843808281023,0.05025570980838622
tryp_cut_sites,0.00011000999293766426,0.0026804263441660304,0.0023744598453042643,0.0008192813840032328,0.0007090835003196963,0.0005172468905766806,0.00014065909414970969,0.002793649251341178,0.0028216857994243084,4.2520940065526195e-05
two_core_each,0.00033629915412144995,0.0018181570911659423,0.0021853859637083455,0.0003808166214285458,0.0006451955298981306,0.00025720822952675555,6.71784270531732e-05,0.0022127318652339608,0.002092626254863598,0.00013468319520689158
worst6frags,0.0011088870250146323,0.01577887421315158,0.010545971631651309,0.013044194996662916,0.009735142424275858,0.0019582141519193484,0.0004449917231464692,0.013524206533041575,0.013419177857410968,0.0009420500646243753
worstfrag,0.0002554364594219783,0.010737340990449996,0.014632572641338671,0.005296755764899802,0.0072833594295549356,0.0011554192275816313,8.003073664559259e-05,0.012135800848158242,0.012836515242956427,0.0005675408214051269
